item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,agent_det,agent_noun,patient_det,patient_noun,verb_lemma,active_verb_form,passive_verb_form,message_role_order_json,prompt,sentence_stub,choice_target,quote_style,event_style,role_style,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure,passive_choice_indicator
2,demo__involving_event__responsible_affected__said_mary,active,active,an actor kisses an actress .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The responsible person was an actor.
The affected person was an actress.

Bridget asked, ""What happened?""
""An actor kisses an actress."" said Mary.

There was a joining event involving a father and a friend.
The responsible person was a father.
The affected person was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-0.9324448704719543,-3.741638422012329,-2.8091935515403748,active,0.0
2,demo__involving_event__responsible_affected__said_mary,passive,passive,an actress is kissed by an actor .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The responsible person was an actor.
The affected person was an actress.

Bridget asked, ""What happened?""
""An actress is kissed by an actor."" said Mary.

There was a joining event involving a father and a friend.
The responsible person was a father.
The affected person was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-1.214221715927124,-2.867670774459839,-1.6534490585327148,active,0.0
2,demo__involving_event__responsible_affected__said_mary,no_demo,no_demo,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=joining""]","There was a joining event involving a father and a friend.
The responsible person was a father.
The affected person was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-1.922080397605896,-3.109862804412842,-1.1877824068069458,active,0.0
2,demo__involving_event__responsible_affected__said_mary,filler,filler,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=joining""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The notebook stayed on the shelf."" said Mary.

There was a joining event involving a father and a friend.
The responsible person was a father.
The affected person was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-2.9377243518829346,-3.145509958267212,-0.20778560638427734,active,0.0
2,demo__involving_event__did_to__mary_answered,active,active,an actor kisses an actress .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The one who did it was an actor.
The one it happened to was an actress.

Bridget asked, ""What happened?""
Mary answered, ""An actor kisses an actress.""

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-0.4814525842666626,-3.7060723304748535,-3.224619746208191,active,0.0
2,demo__involving_event__did_to__mary_answered,passive,passive,an actress is kissed by an actor .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The one who did it was an actor.
The one it happened to was an actress.

Bridget asked, ""What happened?""
Mary answered, ""An actress is kissed by an actor.""

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-0.6553958058357239,-3.0135700702667236,-2.3581742644309998,active,0.0
2,demo__involving_event__did_to__mary_answered,no_demo,no_demo,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=joining""]","There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-1.5639785528182983,-3.1688170433044434,-1.604838490486145,active,0.0
2,demo__involving_event__did_to__mary_answered,filler,filler,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=joining""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-2.9900050163269043,-3.449162006378174,-0.45915699005126953,active,0.0
2,demo__involving_event__did_to__said_mary,active,active,an actor kisses an actress .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The one who did it was an actor.
The one it happened to was an actress.

Bridget asked, ""What happened?""
""An actor kisses an actress."" said Mary.

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-0.5309395790100098,-4.046149730682373,-3.5152101516723633,active,0.0
2,demo__involving_event__did_to__said_mary,passive,passive,an actress is kissed by an actor .,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=joining""]","There was a kissing event involving an actor and an actress.
The one who did it was an actor.
The one it happened to was an actress.

Bridget asked, ""What happened?""
""An actress is kissed by an actor."" said Mary.

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-0.7247781753540039,-3.403559684753418,-2.678781509399414,active,0.0
2,demo__involving_event__did_to__said_mary,no_demo,no_demo,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=joining""]","There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-1.6536699533462524,-3.1289172172546387,-1.4752472639083862,active,0.0
2,demo__involving_event__did_to__said_mary,filler,filler,,a father joins a friend .,a friend is joined by a father .,a,father,a,friend,join,joins,joined,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=joining""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The notebook stayed on the shelf."" said Mary.

There was a joining event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-2.633469581604004,-3.3975343704223633,-0.7640647888183594,active,0.0
3,demo__there_was_event__responsible_affected__mary_answered,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A husband chases a kid.""

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,responsible_affected,-2.0983123779296875,-4.437897682189941,-2.339585304260254,active,0.0
3,demo__there_was_event__responsible_affected__mary_answered,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,responsible_affected,-2.162642002105713,-3.454558849334717,-1.291916847229004,active,0.0
3,demo__there_was_event__responsible_affected__mary_answered,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,responsible_affected,-2.87995982170105,-4.0626020431518555,-1.1826422214508057,active,0.0
3,demo__there_was_event__responsible_affected__mary_answered,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,responsible_affected,-5.688014030456543,-6.770976543426514,-1.0829625129699707,active,0.0
3,demo__there_was_event__responsible_affected__said_mary,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,responsible_affected,-2.115131378173828,-4.6096906661987305,-2.4945592880249023,active,0.0
3,demo__there_was_event__responsible_affected__said_mary,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,responsible_affected,-2.1671335697174072,-3.5455610752105713,-1.378427505493164,active,0.0
3,demo__there_was_event__responsible_affected__said_mary,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,responsible_affected,-2.658453941345215,-3.8851842880249023,-1.2267303466796875,active,0.0
3,demo__there_was_event__responsible_affected__said_mary,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,responsible_affected,-4.8777055740356445,-6.503508567810059,-1.625802993774414,active,0.0
3,demo__there_was_event__did_to__mary_answered,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A husband chases a kid.""

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,did_to,-1.61643648147583,-3.494933605194092,-1.8784971237182617,active,0.0
3,demo__there_was_event__did_to__mary_answered,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,did_to,-1.9944385290145874,-2.468323230743408,-0.4738847017288208,active,0.0
3,demo__there_was_event__did_to__mary_answered,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,did_to,-3.143355369567871,-3.978394031524658,-0.8350386619567871,active,0.0
3,demo__there_was_event__did_to__mary_answered,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,there_was_event,did_to,-6.122986793518066,-8.048514366149902,-1.925527572631836,active,0.0
3,demo__there_was_event__did_to__said_mary,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,did_to,-1.4985826015472412,-3.4257924556732178,-1.9272098541259766,active,0.0
3,demo__there_was_event__did_to__said_mary,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","A husband and a kid were involved in the same event.
There was a chasing event.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,did_to,-1.8657162189483643,-2.38610577583313,-0.5203895568847656,active,0.0
3,demo__there_was_event__did_to__said_mary,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,did_to,-2.6938650608062744,-3.6971352100372314,-1.003270149230957,active,0.0
3,demo__there_was_event__did_to__said_mary,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=there_was_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

A wife and a winner were involved in the same event.
There was a destroying event.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,there_was_event,did_to,-5.242236614227295,-7.771598815917969,-2.529362201690674,active,0.0
3,demo__involving_event__responsible_affected__mary_answered,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A husband chases a kid.""

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,responsible_affected,-1.5742108821868896,-3.363510847091675,-1.7892999649047852,active,0.0
3,demo__involving_event__responsible_affected__mary_answered,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,responsible_affected,-2.0009560585021973,-2.2666821479797363,-0.26572608947753906,active,0.0
3,demo__involving_event__responsible_affected__mary_answered,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,responsible_affected,-2.2780730724334717,-3.3529746532440186,-1.0749015808105469,active,0.0
3,demo__involving_event__responsible_affected__mary_answered,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=mary_answered"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,responsible_affected,-4.895370006561279,-5.363795757293701,-0.4684257507324219,active,0.0
3,demo__involving_event__responsible_affected__said_mary,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-1.6095842123031616,-3.743699550628662,-2.1341153383255005,active,0.0
3,demo__involving_event__responsible_affected__said_mary,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-2.021535634994507,-2.377291440963745,-0.3557558059692383,active,0.0
3,demo__involving_event__responsible_affected__said_mary,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-1.9897620677947998,-3.1955888271331787,-1.205826759338379,active,0.0
3,demo__involving_event__responsible_affected__said_mary,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=responsible_affected"", ""quote_style=said_mary"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,responsible_affected,-3.9647903442382812,-5.06419038772583,-1.0994000434875488,active,0.0
3,demo__involving_event__did_to__mary_answered,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A husband chases a kid.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-1.31546950340271,-2.242487668991089,-0.9270181655883789,active,0.0
3,demo__involving_event__did_to__mary_answered,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-2.114551544189453,-1.2792645692825317,0.8352869749069214,passive,1.0
3,demo__involving_event__did_to__mary_answered,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-2.405956506729126,-3.0054094791412354,-0.5994529724121094,active,0.0
3,demo__involving_event__did_to__mary_answered,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=mary_answered"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The","Mary answered, ""The",first_noun,mary_answered,involving_event,did_to,-5.26478910446167,-6.066591262817383,-0.8018021583557129,active,0.0
3,demo__involving_event__did_to__said_mary,active,active,a husband chases a kid .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-1.1341959238052368,-2.592329502105713,-1.458133578300476,active,0.0
3,demo__involving_event__did_to__said_mary,passive,passive,a kid is chased by a husband .,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-1.914725422859192,-1.3518763780593872,0.5628490447998047,passive,1.0
3,demo__involving_event__did_to__said_mary,no_demo,no_demo,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-1.836445927619934,-2.7330446243286133,-0.8965986967086792,active,0.0
3,demo__involving_event__did_to__said_mary,filler,filler,,a wife destroys a winner .,a winner is destroyed by a wife .,a,wife,a,winner,destroy,destroys,destroyed,"[""event_style=involving_event"", ""role_style=did_to"", ""quote_style=said_mary"", ""event=destroying""]","In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The","""The",first_noun,said_mary,involving_event,did_to,-4.253122329711914,-5.7015557289123535,-1.4484333992004395,active,0.0
